nivel;confiabilidade;FAIXA_SCORE;OPERACAO;IDENTIFICA_GRUPO_MODELO;CANAL_PCO_AJUSTADO;taxa_conversao_ref;taxa_fpd_ref;n_aprovados;n_convertidos;n_maus;vars_usadas
1;ALTA;R09;MOVEL;G1 - CLIENTE RELACION BOM;DIGITAL;0.737751099;0.1368783293;143768;106065;14518;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G1 - CLIENTE RELACION BOM;OUTBOUND;0.4929702907;0.1574396696;15719;7749;1220;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G1 - CLIENTE RELACION BOM;OUTROS;0.3705576981;0.1118894147;217286;80517;9009;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G1 - CLIENTE RELACION BOM;URA_ATIVACAO;0.2541820552;0.3247863248;13809;3510;1140;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G2 - EX CLIENTE RELACION BOM;CROSSELING;0.3336992316;0.4029605263;1822;608;245;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G2 - EX CLIENTE RELACION BOM;DIGITAL;0.649947313;0.4079118029;4745;3084;1258;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G2 - EX CLIENTE RELACION BOM;OUTBOUND;0.5667506297;0.3911111111;1985;1125;440;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G2 - EX CLIENTE RELACION BOM;OUTROS;0.5079175381;0.2294117647;16735;8500;1950;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G2 - EX CLIENTE RELACION BOM;URA_ATIVACAO;0.3280125196;0.4541984733;3195;1048;476;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G3 - CLIENTE NOVO;CROSSELING;0.3741673907;0.4752321981;6906;2584;1228;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G3 - CLIENTE NOVO;DIGITAL;0.6496679678;0.5070224719;19727;12816;6498;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G3 - CLIENTE NOVO;OUTBOUND;0.5989739205;0.4163097787;9356;5604;2333;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G3 - CLIENTE NOVO;OUTROS;0.5089250948;0.2120565377;48795;24833;5266;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G3 - CLIENTE NOVO;URA_ATIVACAO;0.2882750153;0.5374787053;8145;2348;1262;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G4 - PRE PAGO SEM DIVIDA;CROSSELING;0.4071373568;0.3495478456;41556;16919;5914;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G4 - PRE PAGO SEM DIVIDA;DIGITAL;0.8236726285;0.2682225687;74753;61572;16515;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G4 - PRE PAGO SEM DIVIDA;OUTBOUND;0.5876431261;0.3537334903;13013;7647;2705;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.4966490718;0.2301170289;33722;16748;3854;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G4 - PRE PAGO SEM DIVIDA;URA_ATIVACAO;0.1566202453;0.5507631055;9622;1507;830;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G5 - CLIENTE COM DIVIDA;CROSSELING;0.2947517273;0.2659287939;80617;23762;6319;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G5 - CLIENTE COM DIVIDA;DIGITAL;0.5876640165;0.273599692;61884;36367;9950;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G5 - CLIENTE COM DIVIDA;OUTBOUND;0.3771554605;0.430976431;14962;5643;2432;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G5 - CLIENTE COM DIVIDA;OUTROS;0.3536838399;0.2356182891;79523;28126;6627;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G5 - CLIENTE COM DIVIDA;URA_ATIVACAO;0.2935779817;0.4517045455;2398;704;318;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G6 - EX CLIENTE COM DIVIDA;CROSSELING;0.4034557235;0.5032119914;2315;934;470;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G6 - EX CLIENTE COM DIVIDA;DIGITAL;0.6239529092;0.5301161103;8834;5512;2922;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G6 - EX CLIENTE COM DIVIDA;OUTBOUND;0.5719003715;0.572906641;7267;4156;2381;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G6 - EX CLIENTE COM DIVIDA;OUTROS;0.5740535642;0.2882574761;19864;11403;3287;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G6 - EX CLIENTE COM DIVIDA;URA_ATIVACAO;0.3703703704;0.524137931;783;290;152;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G7 - PRE PAGO COM DIVIDA;CROSSELING;0.4395624564;0.4413361169;27243;11975;5285;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G7 - PRE PAGO COM DIVIDA;DIGITAL;0.7840116632;0.3755656109;41155;32266;12118;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G7 - PRE PAGO COM DIVIDA;OUTBOUND;0.555147769;0.4846207376;25885;14370;6964;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G7 - PRE PAGO COM DIVIDA;OUTROS;0.5452416067;0.3593476531;23054;12570;4517;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;MOVEL;G7 - PRE PAGO COM DIVIDA;URA_ATIVACAO;0.314474651;0.546728972;1361;428;234;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;CROSSELING;0.2384309058;0.0613041531;65541;15627;958;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;DIGITAL;0.4003615483;0.0419654714;9404;3765;158;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;OUTBOUND;0.5998033432;0.087431694;3051;1830;160;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;OUTROS;0.3204690988;0.0528249885;81518;26124;1380;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;VIVO_TOTAL;G2 - EX CLIENTE RELACION BOM;OUTROS;0.3468345813;0.1629048086;2938;1019;166;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;VIVO_TOTAL;G3 - CLIENTE NOVO;OUTROS;0.3406015769;0.2120605887;10273;3499;742;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.4340433483;0.1226861817;5352;2323;285;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;CROSSELING;0.1739358907;0.1303409581;13321;2317;302;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;DIGITAL;0.4113185531;0.0978723404;1714;705;69;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;OUTROS;0.2779025774;0.1342267603;16916;4701;631;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;VIVO_TOTAL;G6 - EX CLIENTE COM DIVIDA;OUTROS;0.3881516588;0.2173382173;2110;819;178;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R09;VIVO_TOTAL;G7 - PRE PAGO COM DIVIDA;OUTROS;0.4110070258;0.1837606838;1708;702;129;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G1 - CLIENTE RELACION BOM;CROSSELING;0.2738178634;0.0676367125;22840;6254;423;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G1 - CLIENTE RELACION BOM;DIGITAL;0.6263919109;0.0555782591;7813;4894;272;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G1 - CLIENTE RELACION BOM;OUTROS;0.3163773171;0.0642883686;25517;8073;519;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G2 - EX CLIENTE RELACION BOM;DIGITAL;0.6324503311;0.0916230366;1812;1146;105;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G2 - EX CLIENTE RELACION BOM;OUTROS;0.4543278819;0.1062335382;2507;1139;121;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G3 - CLIENTE NOVO;CROSSELING;0.5067829457;0.0898661568;2064;1046;94;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G3 - CLIENTE NOVO;DIGITAL;0.6349065004;0.0863554398;7861;4991;431;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G3 - CLIENTE NOVO;OUTROS;0.5221903726;0.1198182851;10117;5283;633;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G4 - PRE PAGO SEM DIVIDA;DIGITAL;0.59375;0.1109530583;1184;703;78;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.404029099;0.148199446;1787;722;107;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G5 - CLIENTE COM DIVIDA;CROSSELING;0.2023179139;0.1555555556;10009;2025;315;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G5 - CLIENTE COM DIVIDA;DIGITAL;0.5846508564;0.1104225352;3036;1775;196;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G5 - CLIENTE COM DIVIDA;OUTROS;0.2778099317;0.145;8639;2400;348;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G6 - EX CLIENTE COM DIVIDA;DIGITAL;0.6048355133;0.1408912189;2523;1526;215;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;FIXA;G6 - EX CLIENTE COM DIVIDA;OUTROS;0.4204676121;0.1431175934;2609;1097;157;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G0 - CLIENTE ALTO VALOR;OUTROS;0.3290414878;0.152173913;1398;460;70;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G1 - CLIENTE RELACION BOM;CROSSELING;0.3790162757;0.149158286;144817;54888;8187;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G1 - CLIENTE RELACION BOM;DIGITAL;0.7351193763;0.1515042263;135831;99852;15128;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G1 - CLIENTE RELACION BOM;OUTBOUND;0.4877425592;0.1782528671;14481;7063;1259;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G1 - CLIENTE RELACION BOM;OUTROS;0.3678339112;0.1319911152;190934;70232;9270;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G1 - CLIENTE RELACION BOM;URA_ATIVACAO;0.2732544285;0.3223837209;12589;3440;1109;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G2 - EX CLIENTE RELACION BOM;CROSSELING;0.3613348677;0.428343949;1738;628;269;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G2 - EX CLIENTE RELACION BOM;DIGITAL;0.6393442623;0.411965812;4575;2925;1205;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G2 - EX CLIENTE RELACION BOM;OUTBOUND;0.5841775205;0.4260941371;2073;1211;516;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G2 - EX CLIENTE RELACION BOM;OUTROS;0.5106095916;0.2438145568;16306;8326;2030;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G2 - EX CLIENTE RELACION BOM;URA_ATIVACAO;0.335645854;0.4881889764;3027;1016;496;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G3 - CLIENTE NOVO;CROSSELING;0.3851113716;0.5011415525;6824;2628;1317;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G3 - CLIENTE NOVO;DIGITAL;0.6308774528;0.5223843058;18907;11928;6231;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G3 - CLIENTE NOVO;OUTBOUND;0.6059479554;0.4536561101;9953;6031;2736;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G3 - CLIENTE NOVO;OUTROS;0.5015821749;0.2395579534;45823;22984;5506;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G3 - CLIENTE NOVO;URA_ATIVACAO;0.2979405599;0.5467715232;8109;2416;1321;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G4 - PRE PAGO SEM DIVIDA;CROSSELING;0.4196875626;0.367990933;39944;16764;6169;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G4 - PRE PAGO SEM DIVIDA;DIGITAL;0.8208581693;0.2933269953;74321;61007;17895;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G4 - PRE PAGO SEM DIVIDA;OUTBOUND;0.5948148148;0.3841843088;13500;8030;3085;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.5003814125;0.2580829575;31462;15743;4063;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G4 - PRE PAGO SEM DIVIDA;URA_ATIVACAO;0.1665960602;0.5619834711;9442;1573;884;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G5 - CLIENTE COM DIVIDA;CROSSELING;0.2926211528;0.2860510046;88442;25880;7403;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G5 - CLIENTE COM DIVIDA;DIGITAL;0.5821528578;0.3009124991;72852;42411;12762;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G5 - CLIENTE COM DIVIDA;OUTBOUND;0.3775956587;0.4466930635;18059;6819;3046;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G5 - CLIENTE COM DIVIDA;OUTROS;0.3491301811;0.2581767334;83983;29321;7570;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G5 - CLIENTE COM DIVIDA;URA_ATIVACAO;0.3021582734;0.4586466165;2641;798;366;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G6 - EX CLIENTE COM DIVIDA;CROSSELING;0.4337618781;0.5193298969;1789;776;403;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G6 - EX CLIENTE COM DIVIDA;DIGITAL;0.5972532381;0.5303795102;8956;5349;2837;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G6 - EX CLIENTE COM DIVIDA;OUTBOUND;0.5589478628;0.5787114846;6387;3570;2066;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G6 - EX CLIENTE COM DIVIDA;OUTROS;0.5423052081;0.3104157644;17031;9236;2867;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G6 - EX CLIENTE COM DIVIDA;URA_ATIVACAO;0.3816013629;0.5892857143;587;224;132;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G7 - PRE PAGO COM DIVIDA;CROSSELING;0.4446571264;0.4500170823;32913;14635;6586;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G7 - PRE PAGO COM DIVIDA;DIGITAL;0.7755599573;0.3998035363;52504;40720;16280;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G7 - PRE PAGO COM DIVIDA;OUTBOUND;0.5634936049;0.5088626292;36043;20310;10335;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G7 - PRE PAGO COM DIVIDA;OUTROS;0.5469111137;0.3797005945;25527;13961;5301;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;MOVEL;G7 - PRE PAGO COM DIVIDA;URA_ATIVACAO;0.3614357262;0.5750577367;1198;433;249;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;CROSSELING;0.2346579171;0.0665828216;57603;13517;900;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;DIGITAL;0.4294054569;0.0413429523;8393;3604;149;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;OUTBOUND;0.5882352941;0.0960526316;2584;1520;146;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;OUTROS;0.3125091228;0.0619336759;68510;21410;1326;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;VIVO_TOTAL;G2 - EX CLIENTE RELACION BOM;OUTROS;0.3500772798;0.1699779249;2588;906;154;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;VIVO_TOTAL;G3 - CLIENTE NOVO;OUTROS;0.3219930912;0.2327698309;9553;3076;716;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;CROSSELING;0.2421830586;0.1525821596;1759;426;65;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.4311608961;0.1487954653;4910;2117;315;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;CROSSELING;0.1671959912;0.1511186154;14169;2369;358;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;DIGITAL;0.4109730849;0.1095717884;1932;794;87;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;OUTROS;0.2669727403;0.1599312124;17425;4652;744;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;VIVO_TOTAL;G6 - EX CLIENTE COM DIVIDA;OUTROS;0.3886010363;0.2014814815;1737;675;136;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R10;VIVO_TOTAL;G7 - PRE PAGO COM DIVIDA;OUTROS;0.4348452124;0.2466887417;1389;604;149;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R11;FIXA;G1 - CLIENTE RELACION BOM;CROSSELING;0.2729380294;0.0798758576;22430;6122;489;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R11;FIXA;G1 - CLIENTE RELACION BOM;DIGITAL;0.6367521368;0.0654870856;7722;4917;322;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R11;FIXA;G1 - CLIENTE RELACION BOM;OUTROS;0.3125712425;0.0773638968;24564;7678;594;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R11;FIXA;G2 - EX CLIENTE RELACION BOM;DIGITAL;0.6531759415;0.086919105;1779;1162;101;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R11;FIXA;G2 - EX CLIENTE RELACION BOM;OUTROS;0.4358024691;0.1406987724;2430;1059;149;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R11;FIXA;G3 - CLIENTE NOVO;CROSSELING;0.5343734764;0.1186131387;2051;1096;130;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R11;FIXA;G3 - CLIENTE NOVO;DIGITAL;0.6231866538;0.1090203686;8272;5155;562;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R11;FIXA;G3 - CLIENTE NOVO;OUTROS;0.5210555351;0.1408152462;10876;5667;798;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
